Id,MSSubClass_60,MSSubClass_20,MSSubClass_70,MSSubClass_50,MSSubClass_190,MSSubClass_45,MSSubClass_90,MSSubClass_120,MSSubClass_30,MSSubClass_85,MSSubClass_80,MSSubClass_160,MSSubClass_75,MSSubClass_180,MSSubClass_40,MSZoning_RL,MSZoning_RM,"MSZoning_C (all)",MSZoning_FV,MSZoning_RH,LotFrontage,LotArea,Street_Pave,Street_Grvl,Alley_NA,Alley_Grvl,Alley_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LandContour_Lvl,LandContour_Bnk,LandContour_Low,LandContour_HLS,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Inside,LotConfig_FR2,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Mansard,RoofStyle_Flat,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_WdShngl,RoofMatl_Metal,RoofMatl_WdShake,RoofMatl_Membran,RoofMatl_Tar&Grv,RoofMatl_Roll,RoofMatl_ClyTile,Exterior1st_VinylSd,Exterior1st_MetalSd,"Exterior1st_Wd Sdng",Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_AsbShng,Exterior1st_Stucco,Exterior1st_BrkComm,Exterior1st_AsphShn,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_CBlock,Exterior2nd_VinylSd,Exterior2nd_MetalSd,"Exterior2nd_Wd Shng",Exterior2nd_HdBoard,Exterior2nd_Plywood,"Exterior2nd_Wd Sdng",Exterior2nd_CmentBd,Exterior2nd_BrkFace,Exterior2nd_Stucco,Exterior2nd_AsbShng,"Exterior2nd_Brk Cmn",Exterior2nd_ImStucc,Exterior2nd_AsphShn,Exterior2nd_Stone,Exterior2nd_Other,Exterior2nd_CBlock,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_BrkCmn,MasVnrType_NA,MasVnrArea,ExterQual_Gd,ExterQual_TA,ExterQual_Ex,ExterQual_Fa,ExterCond_TA,ExterCond_Gd,ExterCond_Fa,ExterCond_Po,ExterCond_Ex,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,Foundation_Wood,Foundation_Slab,Foundation_Stone,BsmtQual_Gd,BsmtQual_TA,BsmtQual_Ex,BsmtQual_NA,BsmtQual_Fa,BsmtCond_TA,BsmtCond_Gd,BsmtCond_NA,BsmtCond_Fa,BsmtCond_Po,BsmtExposure_No,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Av,BsmtExposure_NA,BsmtFinType1_GLQ,BsmtFinType1_ALQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType1_BLQ,BsmtFinType1_NA,BsmtFinType1_LwQ,BsmtFinSF1,BsmtFinType2_Unf,BsmtFinType2_BLQ,BsmtFinType2_NA,BsmtFinType2_ALQ,BsmtFinType2_Rec,BsmtFinType2_LwQ,BsmtFinType2_GLQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,Heating_OthW,Heating_Floor,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_TA,HeatingQC_Fa,HeatingQC_Po,CentralAir_Y,CentralAir_N,Electrical_SBrkr,Electrical_FuseF,Electrical_FuseA,Electrical_FuseP,Electrical_Mix,Electrical_NA,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,TotRmsAbvGrd,Functional_Typ,Functional_Min1,Functional_Maj1,Functional_Min2,Functional_Mod,Functional_Maj2,Functional_Sev,Fireplaces,FireplaceQu_NA,FireplaceQu_TA,FireplaceQu_Gd,FireplaceQu_Fa,FireplaceQu_Ex,FireplaceQu_Po,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_NA,GarageType_Basment,GarageType_2Types,GarageYrBlt,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,GarageFinish_NA,GarageCars,GarageArea,GarageQual_TA,GarageQual_Fa,GarageQual_Gd,GarageQual_NA,GarageQual_Ex,GarageQual_Po,GarageCond_TA,GarageCond_Fa,GarageCond_NA,GarageCond_Gd,GarageCond_Po,GarageCond_Ex,PavedDrive_Y,PavedDrive_N,PavedDrive_P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC_NA,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,Fence_NA,Fence_MnPrv,Fence_GdWo,Fence_GdPrv,Fence_MnWw,MiscFeature_NA,MiscFeature_Shed,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_WD,SaleType_New,SaleType_COD,SaleType_ConLD,SaleType_ConLI,SaleType_CWD,SaleType_ConLw,SaleType_Con,SaleType_Oth,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Partial,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SalePrice,LogSalePrice
639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,67,8777,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,7,1910,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,796,796,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,796,0,0,796,0,0,1,0,2,1,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,328,0,164,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85000,11.3504065354725
640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53,3982,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,5,2006,2006,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1154,1,0,0,0,0,0,0,0,366,1520,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1567,0,0,1567,1,0,2,0,1,1,0,0,1,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2006,0,0,1,0,3,648,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,312,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,264561,12.4858271275094
641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,62,12677,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,5,2003,2004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1218,1,0,0,0,0,0,0,0,300,1518,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1518,0,0,1518,0,0,1,1,1,1,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2003,1,0,0,0,2,588,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,185,140,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,274000,12.5208833853702
642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,7050,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,2001,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,738,1,0,0,0,0,0,0,0,319,1057,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1057,872,0,1929,1,0,2,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2001,0,0,1,0,2,650,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,235,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,226000,12.3282902782544
643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,75,13860,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,7,1972,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1410,1,0,0,0,0,0,0,0,542,1952,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2000,704,0,2704,1,0,2,1,4,1,0,0,1,0,9,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1972,0,0,1,0,2,538,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,269,111,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,345000,12.7512996960135
644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,10793,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1969,1969,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,263,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,493,0,1,0,0,0,0,0,287,0,780,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,780,840,0,1620,0,0,2,1,4,1,0,1,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1969,0,0,1,0,2,462,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,152000,11.9316357998284
645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,9187,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,5,2009,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1121,1,0,0,0,0,0,0,0,645,1766,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1766,0,0,1766,1,0,2,1,2,1,0,0,1,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2009,0,0,1,0,3,478,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,195,130,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,2009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,370878,12.8236284465392
646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,10530,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1971,1971,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,282,0,0,0,0,0,1,0,35,664,981,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,981,0,0,981,1,0,1,1,3,1,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1979,0,1,0,0,2,576,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,312,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,143250,11.872346634577
647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,7200,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1950,1950,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1048,0,0,1048,0,0,1,0,3,1,0,1,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1950,0,1,0,0,2,420,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98300,11.4957793061353
648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,10452,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1953,1953,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,216,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,500,1,0,0,0,0,0,0,0,594,1094,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1094,0,0,1094,0,0,1,0,3,1,0,1,0,0,5,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1953,1,0,0,0,2,495,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,287,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155000,11.9511803959014
649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,7700,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1966,1966,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,351,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,756,756,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1051,788,0,1839,0,0,1,1,4,1,0,1,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1966,0,1,0,0,2,442,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,124,216,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155000,11.9511803959014
650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21,1936,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,6,1970,1970,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,131,0,0,0,0,0,0,1,499,0,630,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,630,0,0,630,1,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84500,11.3445068133453
651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,8125,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,6,2007,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,813,813,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,822,843,0,1665,0,0,2,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2007,1,0,0,0,2,562,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,205950,12.2353886998642
652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,9084,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1940,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,755,755,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,755,755,0,1510,1,0,1,0,4,1,0,1,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1940,0,1,0,0,1,296,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,120,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,108000,11.5898865061064
653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,8750,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,5,1996,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,880,880,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,909,807,0,1716,0,0,2,1,2,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1996,1,0,0,0,2,512,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,120,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,191000,12.1600287070288
654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,10320,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,7,1906,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,756,756,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,756,713,0,1469,0,0,1,0,3,1,0,1,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1906,0,1,0,0,1,216,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,57,0,239,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135000,11.8130300574206
